平成22年国勢調査（総務省統計局）																																																																																			
都道府県・市区町村別主要統計表（平成22年）																																																																																			
"注）総数には「不詳」を含むため、内訳を合計しても総数に一致しない。
"																																																																																			
　割合は，分母から不詳を除いて算出している。　　							用語の解説																																																																												
  産業３部門別割合は，分母から「分類不能の産業」を除いて算出している。																																																																																			
地域	人口	平成17年	平成17年～22年の	平成17年～22年の					年齢（総数）	年齢別割合（総数）	年齢（男）	年齢別割合（男）	年齢（女）	年齢別割合（女）		国籍	世帯							昼間人口	"昼夜間
人口比率"
40	40211	北九州福岡			2	福岡県	筑後市	48,512	47,844	668	1.4 	41.85	1,159.2	44.5 	45.1 	48,512	7,250	29,578	10,918	15.2 	61.9 	22.9 	23,011	3,755	14,431	4,455	16.6 	63.7 	19.7 	25,501	3,495	15,147	6,463	13.9 	60.3 	25.7 	90.2 	48,219	188	16,628	16,588	40	15,426	16,588	9,895	3,060	5,237	217	1,381	3,505	1,324	1,627	2,135	23,193	1,455	5,670	14,495	6.7	26.2	67.0	1,453	1,450	2	-	1,616	4,054	78	173	1,320	3,748	345	222	486	967	767	1,118	3,206	223	1,049	793	1,573	46,378	95.6
40	40212	北九州福岡			2	福岡県	大川市	37,448	39,213	-1,765	-4.5 	33.63	1,113.5	47.9 	50.3 	37,448	4,488	22,236	10,698	12.0 	59.4 	28.6 	17,757	2,335	10,930	4,479	13.2 	61.6 	25.2 	19,691	2,153	11,306	6,219	10.9 	57.5 	31.6 	90.2 	37,307	85	12,577	12,546	31	12,164	12,546	6,809	2,304	3,211	202	1,092	2,688	1,081	1,462	2,251	17,579	1,220	5,518	10,323	7.2	32.3	60.5	968	963	252	-	1,090	4,428	33	101	805	3,400	323	146	246	739	577	523	2,148	130	724	428	518	37,320	99.7
40	40213	北九州福岡			2	福岡県	行橋市	70,468	70,070	398	0.6 	69.83	1,009.1	45.6 	47.1 	70,468	9,807	43,686	16,843	13.9 	62.1 	23.9 	33,259	4,970	21,305	6,908	15.0 	64.2 	20.8 	37,209	4,837	22,381	9,935	13.0 	60.2 	26.7 	89.4 	69,952	309	27,634	27,574	60	25,715	27,574	17,619	6,381	8,487	370	2,381	7,208	2,968	3,383	1,677	31,354	967	10,154	18,885	3.2	33.8	62.9	847	830	120	13	1,841	8,300	122	209	1,872	4,486	426	268	556	1,272	904	1,352	4,188	170	1,590	1,470	1,348	64,358	91.3
40	40214	北九州福岡			2	福岡県	豊前市	27,031	28,104	-1,073	-3.8 	111.17	243.2	49.1 	52.6 	27,031	3,395	15,430	8,204	12.6 	57.1 	30.4 	12,564	1,722	7,592	3,249	13.7 	60.4 	25.9 	14,467	1,673	7,838	4,955	11.6 	54.2 	34.3 	86.8 	26,880	146	10,095	10,054	41	10,037	10,054	6,295	2,506	2,808	159	822	2,452	1,415	1,534	833	12,009	844	3,735	7,085	7.2	32.0	60.7	753	721	91	4	604	3,127	104	43	488	1,594	159	79	253	479	382	509	1,799	146	574	476	345	27,405	101.4
40	40215	北九州福岡			2	福岡県	中間市	44,210	46,560	-2,350	-5.0 	15.98	2,766.6	48.7 	52.7 	44,210	5,122	25,915	13,124	11.6 	58.7 	29.7 	20,428	2,597	12,354	5,436	12.7 	60.6 	26.7 	23,782	2,525	13,561	7,688	10.6 	57.0 	32.3 	85.9 	43,948	188	17,801	17,778	23	17,880	17,778	11,078	4,331	4,677	277	1,793	4,645	2,552	2,743	1,192	17,659	135	5,340	11,517	0.8	31.4	67.8	134	130	1	3	2,180	3,157	65	169	937	2,989	278	202	432	820	795	630	2,587	60	1,069	484	667	38,114	86.2
40	40216	北九州福岡			2	福岡県	小郡市	58,499	57,481	1,018	1.8 	45.50	1,285.7	44.1 	44.8 	58,499	9,094	36,205	13,162	15.6 	61.9 	22.5 	27,506	4,678	17,255	5,548	17.0 	62.8 	20.2 	30,993	4,416	18,950	7,614	14.3 	61.2 	24.6 	88.7 	58,313	157	20,024	19,967	57	18,831	19,967	13,528	4,198	7,405	249	1,676	3,815	1,547	2,387	1,884	25,719	987	4,098	19,992	3.9	16.3	79.7	987	981	-	1	1,509	2,588	211	527	2,003	4,776	859	411	786	1,094	870	1,378	3,321	163	1,475	2,118	642	48,346	82.6
40	40217	北九州福岡			2	福岡県	筑紫野市	100,172	97,571	2,601	2.7 	87.78	1,141.2	42.4 	41.9 	100,172	15,175	66,368	18,504	15.2 	66.3 	18.5 	47,750	7,751	32,026	7,885	16.3 	67.2 	16.5 	52,422	7,424	34,342	10,619	14.2 	65.6 	20.3 	91.1 	99,363	559	37,703	37,636	67	35,372	37,636	24,682	7,917	13,124	455	3,186	9,401	2,654	3,605	2,202	45,411	611	7,429	35,361	1.4	17.1	81.5	602	579	9	-	3,682	3,747	319	1,268	2,983	9,529	1,492	964	1,749	2,664	1,754	2,381	5,005	220	2,907	2,126	2,010	87,418	87.3
40	40218	北九州福岡			2	福岡県	春日市	106,780	108,402	-1,622	-1.5 	14.15	7,546.3	40.8 	40.8 	106,780	17,670	71,569	17,151	16.6 	67.3 	16.1 	51,445	9,150	34,612	7,470	17.9 	67.6 	14.6 	55,335	8,520	36,957	9,681	15.4 	67.0 	17.6 	93.0 	105,971	332	41,075	41,006	69	41,293	41,006	27,349	7,944	15,099	495	3,811	10,580	2,711	3,628	1,724	49,376	156	8,067	39,044	0.3	17.1	82.6	151	142	5	1	4,746	3,320	335	1,631	2,811	10,600	1,555	1,252	1,667	2,883	1,881	2,263	5,140	201	3,549	3,276	2,109	82,226	77.0
40	40219	北九州福岡			2	福岡県	大野城市	95,087	92,748	2,339	2.5 	26.88	3,537.5	41.3 	40.6 	95,087	15,363	63,292	16,290	16.2 	66.7 	17.2 	45,505	7,801	30,643	6,959	17.2 	67.5 	15.3 	49,582	7,562	32,649	9,331	15.3 	65.9 	18.8 	91.8 	94,364	513	36,778	36,748	30	35,272	36,748	24,162	7,407	13,199	383	3,173	9,782	2,460	3,233	1,608	43,336	140	7,269	33,543	0.3	17.8	81.9	139	131	1	5	4,081	3,183	273	1,332	2,600	10,113	1,359	1,186	1,492	2,265	1,570	2,153	4,253	188	2,903	1,856	2,384	81,043	85.2
40	40220	北九州福岡			2	福岡県	宗像市	95,501	94,148	1,353	1.4 	119.66	798.1	44.8 	46.0 	95,501	12,807	60,993	21,476	13.4 	64.0 	22.5 	44,930	6,529	29,060	9,222	14.6 	64.9 	20.6 	50,571	6,278	31,933	12,254	12.4 	63.3 	24.3 	88.8 	94,251	472	37,077	37,037	40	34,914	37,037	23,446	8,483	11,794	413	2,756	9,921	3,195	4,640	2,350	41,906	1,599	8,036	29,825	4.1	20.4	75.6	1,047	1,044	552	12	2,484	5,540	180	921	1,971	7,086	1,040	653	1,222	2,341	1,557	2,883	4,999	362	2,408	2,202	2,446	78,895	82.6
40	40221	北九州福岡			2	福岡県	太宰府市	70,482	67,087	3,395	5.1 	29.58	2,382.8	43.7 	42.9 	70,482	10,045	45,099	15,129	14.3 	64.2 	21.5 	33,199	5,206	21,417	6,478	15.7 	64.7 	19.6 	37,283	4,839	23,682	8,651	13.0 	63.7 	23.3 	89.0 	69,807	446	27,850	27,799	51	25,448	27,799	17,617	6,165	9,024	313	2,115	7,785	2,163	3,160	1,413	30,286	204	4,838	23,618	0.7	16.9	82.4	202	197	2	5	2,551	2,282	133	834	1,863	6,700	926	774	1,114	1,770	1,195	1,794	3,195	128	2,033	1,159	1,626	66,103	93.8
40	40223	北九州福岡			2	福岡県	古賀市	57,920	55,943	1,977	3.5 	42.11	1,375.4	43.1 	43.3 	57,920	8,450	38,263	11,134	14.6 	66.1 	19.2 	27,624	4,362	18,481	4,736	15.8 	67.0 	17.2 	30,296	4,088	19,782	6,398	13.5 	65.4 	21.1 	91.2 	57,479	360	21,517	21,494	23	19,768	21,494	14,271	4,438	7,579	299	1,955	5,075	1,507	2,096	1,403	27,300	556	6,914	18,745	2.1	26.4	71.5	555	554	1	7	1,979	4,928	133	517	2,236	4,734	638	424	632	1,359	948	1,151	3,113	110	1,586	1,164	1,085	54,543	94.2
40	40224	北九州福岡			2	福岡県	福津市	55,431	55,677	-246	-0.4 	52.70	1,051.8	46.9 	49.3 	55,431	7,085	34,005	14,337	12.8 	61.4 	25.9 	25,672	3,597	16,052	6,019	14.0 	62.5 	23.4 	29,759	3,488	17,953	8,318	11.7 	60.3 	28.0 	86.3 	55,252	143	20,482	20,449	33	19,492	20,449	14,066	5,150	6,806	284	1,826	4,168	1,982	2,934	1,415	24,237	844	4,733	17,437	3.7	20.6	75.8	778	774	66	2	1,522	3,209	126	542	1,406	4,356	550	434	639	1,184	912	1,383	3,064	160	1,494	1,187	1,223	44,910	81.0
40	40225				2	福岡県	うきは市	31,640	32,902	-1,262	-3.8 	117.55	269.2	47.4 	50.2 	31,640	4,264	18,608	8,749	13.5 	58.8 	27.7 	14,773	2,193	9,189	3,380	14.9 	62.2 	22.9 	16,867	2,071	9,419	5,369	12.3 	55.9 	31.8 	87.6 	31,483	147	10,219	10,198	21	9,892	10,198	5,332	1,846	2,484	125	877	2,034	979	1,087	2,139	15,530	2,400	4,017	8,765	15.8	26.5	57.7	2,396	2,320	4	2	1,416	2,599	12	58	700	2,464	220	121	186	811	432	528	2,077	222	582	352	348	28,586	90.3
40	40226	北九州福岡			2	福岡県	宮若市	30,081	30,630	-549	-1.8 	139.99	214.9	48.3 	51.4 	30,081	3,810	17,561	8,708	12.7 	58.4 	29.0 	13,980	1,956	8,768	3,254	14.0 	62.7 	23.3 	16,101	1,854	8,793	5,454	11.5 	54.6 	33.9 	86.8 	29,912	165	11,094	11,048	46	10,901	11,048	6,411	2,136	2,939	191	1,145	2,922	1,507	1,255	1,120	12,498	692	3,831	7,805	5.6	31.1	63.3	692	677	-	6	1,051	2,774	37	86	926	1,933	155	140	188	563	525	412	1,656	97	669	418	170	36,384	121.0
40	40227	北九州福岡			2	福岡県	嘉麻市	42,589	45,929	-3,340	-7.3 	135.18	315.1	49.5 	53.8 	42,589	5,156	24,520	12,910	12.1 	57.6 	30.3 	19,400	2,698	11,984	4,717	13.9 	61.8 	24.3 	23,189	2,458	12,536	8,193	10.6 	54.1 	35.3 	83.7 	42,345	239	16,472	16,404	68	17,138	16,404	9,397	3,215	3,888	279	2,015	4,739	2,689	1,941	1,402	17,078	865	4,371	11,052	5.3	26.8	67.9	865	831	-	15	1,579	2,777	50	88	1,026	2,719	260	144	227	664	724	567	2,878	118	1,009	578	790	38,235	89.8
40	40228	北九州福岡			2	福岡県	朝倉市	56,355	59,385	-3,030	-5.1 	246.73	228.4	47.7 	50.6 	56,355	7,255	33,467	15,560	12.9 	59.5 	27.6 	26,284	3,635	16,482	6,134	13.8 	62.8 	23.4 	30,071	3,620	16,985	9,426	12.1 	56.6 	31.4 	87.4 	55,904	203	19,064	19,031	33	18,737	19,031	10,235	3,540	4,728	276	1,691	4,224	1,878	2,129	3,361	27,763	4,141	6,612	15,810	15.6	24.9	59.5	4,128	4,044	13	5	2,135	4,472	82	146	1,578	4,139	375	216	447	1,391	814	940	3,159	340	1,369	814	1,200	59,313	105.2
40	40229	北九州福岡			2	福岡県	みやま市	40,732	43,372	-2,640	-6.1 	105.12	387.5	49.6 	53.5 	40,732	4,787	23,528	12,409	11.8 	57.8 	30.5 	18,963	2,431	11,557	4,971	12.8 	61.0 	26.2 	21,769	2,356	11,971	7,438	10.8 	55.0 	34.2 	87.1 	40,642	68	13,072	13,045	27	13,095	13,045	7,254	2,644	3,250	194	1,166	2,237	1,316	1,701	2,639	19,261	3,060	4,701	10,605	16.7	25.6	57.7	2,989	2,985	71	9	1,713	2,979	68	93	888	2,717	253	122	300	631	543	757	2,580	223	892	538	895	35,258	86.6
40	40230	北九州福岡			2	福岡県	糸島市	98,435	97,974	461	0.5 	216.15	455.4	44.6 	46.0 	98,435	14,165	62,542	21,548	14.4 	63.7 	21.9 	46,532	7,214	30,220	9,012	15.5 	65.1 	19.4 	51,903	6,951	32,322	12,536	13.4 	62.4 	24.2 	89.7 	97,873	441	33,765	33,720	45	31,366	33,720	21,481	6,788	11,100	472	3,121	6,504	2,275	3,469	4,069	45,794	4,095	7,837	32,082	9.3	17.8	72.9	3,660	3,627	435	11	4,298	3,528	245	1,143	2,333	8,506	1,100	782	1,150	2,577	2,023	2,052	5,380	451	2,969	1,371	1,780	79,125	80.4
40	40305	北九州福岡			3	福岡県	那珂川町	49,780	46,972	2,808	6.0 	74.99	663.8	40.3 	39.6 	49,780	9,057	32,702	7,973	18.2 	65.8 	16.0 	24,185	4,640	16,035	3,488	19.2 	66.4 	14.4 	25,595	4,417	16,667	4,485	17.3 	65.2 	17.5 	94.5 	49,493	145	17,619	17,602	17	16,236	17,602	12,456	3,523	7,240	237	1,456	3,351	930	1,505	1,114	23,690	369	4,943	16,897	1.7	22.3	76.1	367	346	2	1	3,198	1,744	82	602	1,701	4,789	533	510	737	1,336	911	848	2,298	108	1,788	654	1,481	41,198	82.8
40	40341	北九州福岡			3	福岡県	宇美町	38,592	39,136	-544	-1.4 	30.22	1,277.0	43.1 	43.6 	38,592	5,648	25,949	6,991	14.6 	67.2 	18.1 	19,464	2,911	13,514	3,036	15.0 	69.4 	15.6 	19,128	2,737	12,435	3,955	14.3 	65.0 	20.7 	101.8 	38,304	281	12,867	12,848	19	12,340	12,848	8,771	2,556	4,835	205	1,175	2,384	885	1,150	1,150	17,477	97	4,261	12,992	0.6	24.6	74.9	96	93	1	4	2,064	2,193	57	264	2,088	3,803	293	408	356	826	574	564	1,767	55	1,255	682	127	32,079	83.1
40	40342	北九州福岡			3	福岡県	篠栗町	31,318	30,985	333	1.1 	38.90	805.1	42.3 	41.5 	31,318	5,335	19,882	6,101	17.0 	63.5 	19.5 	14,994	2,752	9,760	2,482	18.4 	65.1 	16.6 	16,324	2,583	10,122	3,619	15.8 	62.0 	22.2 	91.9 	31,234	82	11,060	11,049	11	10,589	11,049	7,520	2,175	4,197	140	1,008	2,264	733	983	790	13,913	147	2,626	10,911	1.1	19.2	79.7	147	141	-	-	1,217	1,409	69	266	1,893	2,943	240	282	335	733	490	561	1,538	70	992	499	229	25,415	81.2
40	40343	北九州福岡			3	福岡県	志免町	43,564	40,557	3,007	7.4 	8.70	5,007.4	41.4 	39.8 	43,564	7,439	28,053	8,055	17.1 	64.4 	18.5 	20,850	3,809	13,738	3,291	18.3 	65.9 	15.8 	22,714	3,630	14,315	4,764	16.0 	63.0 	21.0 	91.8 	43,177	387	16,617	16,602	15	14,885	16,602	10,781	3,232	5,746	236	1,567	4,186	1,124	1,425	957	20,091	98	3,898	15,360	0.5	20.1	79.4	97	97	1	1	1,943	1,954	53	511	2,095	4,705	406	466	492	1,253	776	624	1,870	61	1,605	443	735	37,461	86.0
40	40344	北九州福岡			3	福岡県	須恵町	26,044	25,601	443	1.7 	16.33	1,594.9	44.0 	43.4 	26,044	3,939	16,465	5,635	15.1 	63.2 	21.6 	12,499	1,984	8,177	2,334	15.9 	65.4 	18.7 	13,545	1,955	8,288	3,301	14.4 	61.2 	24.4 	92.3 	25,892	145	9,077	9,064	13	8,534	9,064	5,777	1,720	3,091	141	825	1,881	663	841	944	11,898	114	3,021	8,554	1.0	25.8	73.2	113	111	1	3	1,348	1,670	53	163	1,520	2,308	172	246	233	574	427	397	1,256	69	842	294	209	22,356	85.8
40	40345	北九州福岡			3	福岡県	新宮町	24,679	23,447	1,232	5.3 	18.91	1,305.1	39.7 	38.3 	24,679	4,352	16,487	3,837	17.6 	66.8 	15.5 	11,973	2,226	8,161	1,583	18.6 	68.2 	13.2 	12,706	2,126	8,326	2,254	16.7 	65.5 	17.7 	94.2 	24,523	148	8,865	8,855	10	8,155	8,855	6,107	1,785	3,532	107	683	1,868	549	716	561	11,477	330	2,455	8,408	2.9	21.9	75.1	253	253	77	1	842	1,612	75	404	882	2,260	313	219	332	579	366	662	1,122	66	651	477	284	25,641	103.9
40	40348	北九州福岡			3	福岡県	久山町	8,373	7,858	515	6.6 	37.43	223.7	44.4 	44.6 	8,373	1,340	5,051	1,982	16.0 	60.3 	23.7 	3,974	688	2,450	836	17.3 	61.7 	21.0 	4,399	652	2,601	1,146	14.8 	59.1 	26.1 	90.3 	8,354	19	2,657	2,653	4	2,448	2,653	1,679	510	943	41	185	398	205	309	419	3,794	172	663	2,941	4.6	17.6	77.9	171	158	1	-	338	325	21	52	553	743	56	68	74	217	146	208	387	34	243	139	18	10,673	127.5
40	40349	北九州福岡			3	福岡県	粕屋町	41,997	37,685	4,312	11.4 	14.12	2,974.3	39.1 	37.5 	41,997	7,572	28,007	6,190	18.1 	67.1 	14.8 	20,678	3,848	14,001	2,679	18.7 	68.2 	13.1 	21,319	3,724	14,006	3,511	17.5 	65.9 	16.5 	97.0 	41,693	245	16,232	16,220	12	14,114	16,220	10,201	3,040	5,688	210	1,263	4,356	900	1,051	930	19,564	241	3,479	14,276	1.3	19.3	79.3	240	238	1	2	1,672	1,805	62	500	2,445	4,299	340	405	443	806	616	676	1,714	98	1,351	521	1,568	40,543	96.5
40	40381	北九州福岡			3	福岡県	芦屋町	15,369	16,247	-878	-5.4 	11.42	1,345.8	44.7 	44.6 	15,369	2,329	9,285	3,745	15.2 	60.5 	24.4 	7,502	1,163	4,823	1,511	15.5 	64.3 	20.2 	7,867	1,166	4,462	2,234	14.8 	56.8 	28.4 	95.4 	15,257	74	5,891	5,873	18	5,947	5,873	3,603	1,203	1,709	82	609	1,647	782	688	359	6,939	208	1,519	4,787	3.2	23.3	73.5	127	127	81	5	513	1,001	16	44	254	840	103	49	102	394	356	320	796	30	428	1,055	425	13,681	89.0
40	40382	北九州福岡			3	福岡県	水巻町	30,021	30,679	-658	-2.1 	11.03	2,721.8	47.2 	50.2 	30,021	3,363	17,827	7,424	11.8 	62.3 	25.9 	13,946	1,684	8,608	2,958	12.7 	65.0 	22.3 	16,075	1,679	9,219	4,466	10.9 	60.0 	29.1 	86.8 	29,305	310	12,087	12,072	15	11,677	12,072	7,220	2,576	3,194	195	1,255	3,286	1,561	1,408	685	12,406	93	3,491	8,316	0.8	29.3	69.9	93	90	-	12	1,352	2,127	40	147	724	2,147	219	159	284	623	513	478	1,760	56	787	379	506	24,913	83.0
40	40383	北九州福岡			3	福岡県	岡垣町	32,119	31,332	787	2.5 	48.51	662.1	46.9 	49.2 	32,119	4,454	18,998	8,647	13.9 	59.2 	26.9 	15,084	2,341	9,073	3,658	15.5 	60.2 	24.3 	17,035	2,113	9,925	4,989	12.4 	58.3 	29.3 	88.5 	31,922	137	11,656	11,631	25	10,886	11,631	7,959	2,915	3,905	163	976	2,336	1,296	1,752	849	13,615	448	3,181	9,404	3.4	24.4	72.2	417	416	31	7	1,127	2,047	75	201	792	2,223	311	161	331	642	519	736	1,830	89	830	664	582	25,350	78.9
40	40384	北九州福岡			3	福岡県	遠賀町	19,160	19,279	-119	-0.6 	22.14	865.4	46.9 	50.0 	19,160	2,305	11,915	4,929	12.0 	62.2 	25.7 	9,016	1,143	5,703	2,162	12.7 	63.3 	24.0 	10,144	1,162	6,212	2,767	11.5 	61.3 	27.3 	88.9 	19,001	104	7,056	7,041	15	6,724	7,041	4,774	1,798	2,291	89	596	1,356	613	1,028	579	8,825	286	2,270	5,852	3.4	27.0	69.6	283	283	3	3	790	1,477	43	106	471	1,376	162	92	205	381	351	444	1,187	65	588	381	417	17,097	89.2
40	40401	北九州福岡			3	福岡県	小竹町	8,602	9,253	-651	-7.0 	14.18	606.6	50.2 	54.8 	8,602	929	5,002	2,670	10.8 	58.2 	31.0 	3,967	485	2,463	1,019	12.2 	62.1 	25.7 	4,635	444	2,539	1,651	9.6 	54.8 	35.6 	85.6 	8,505	96	3,511	3,495	16	3,551	3,495	2,054	746	864	61	383	1,049	579	422	214	3,404	87	966	2,331	2.6	28.5	68.9	87	87	-	2	321	643	9	28	211	518	56	38	50	141	156	99	534	20	191	280	20	7,796	90.6
40	40402	北九州福岡			3	福岡県	鞍手町	17,088	18,204	-1,116	-6.1 	35.58	480.3	49.1 	53.4 	17,088	1,901	10,311	4,872	11.1 	60.4 	28.5 	8,082	980	5,135	1,963	12.1 	63.6 	24.3 	9,006	921	5,176	2,909	10.2 	57.5 	32.3 	89.7 	16,916	169	6,510	6,493	17	6,646	6,493	3,918	1,409	1,734	117	658	1,630	859	849	624	7,291	304	2,520	4,416	4.2	34.8	61.0	303	302	1	2	814	1,704	49	49	466	1,134	88	61	108	302	262	243	1,008	47	382	217	51	15,855	92.8
40	40421	北九州福岡			3	福岡県	桂川町	13,863	14,535	-672	-4.6 	20.07	690.7	47.4 	50.6 	13,863	1,719	8,592	3,545	12.4 	62.0 	25.6 	6,430	898	4,188	1,340	14.0 	65.2 	20.9 	7,433	821	4,404	2,205	11.0 	59.3 	29.7 	86.5 	13,801	50	5,216	5,204	12	5,262	5,204	3,146	1,036	1,458	85	567	1,306	671	531	473	6,086	182	1,539	4,197	3.1	26.0	70.9	182	179	-	3	545	991	27	66	416	962	90	53	107	272	321	221	1,070	41	308	243	168	11,269	81.3
40	40447	北九州福岡			3	福岡県	筑前町	29,155	29,353	-198	-0.7 	67.18	434.0	45.8 	47.6 	29,155	4,067	18,193	6,888	14.0 	62.4 	23.6 	13,736	2,076	8,931	2,724	15.1 	65.0 	19.8 	15,419	1,991	9,262	4,164	12.9 	60.1 	27.0 	89.1 	29,078	66	9,297	9,279	18	8,742	9,279	5,809	1,860	3,049	113	787	1,537	693	896	1,462	13,968	1,317	3,430	9,085	9.5	24.8	65.7	1,314	1,309	3	5	1,379	2,046	44	145	1,101	2,406	216	164	258	589	504	473	1,660	164	832	529	136	23,591	80.9
40	40448				3	福岡県	東峰村	2,432	2,749	-317	-11.5 	51.93	46.8	54.1 	57.8 	2,432	253	1,256	923	10.4 	51.6 	38.0 	1,132	131	654	347	11.6 	57.8 	30.7 	1,300	122	602	576	9.4 	46.3 	44.3 	87.1 	2,429	3	798	795	3	829	795	375	172	123	12	68	165	111	115	170	1,184	197	341	618	17.0	29.5	53.5	197	182	-	-	97	244	-	-	33	197	7	1	11	67	17	41	124	30	39	51	28	2,226	91.5
40	40503	北九州福岡			3	福岡県	大刀洗町	15,284	15,400	-116	-0.8 	22.83	669.5	44.2 	44.7 	15,284	2,257	9,647	3,364	14.8 	63.2 	22.0 	7,179	1,128	4,701	1,340	15.7 	65.6 	18.7 	8,105	1,129	4,946	2,024	13.9 	61.1 	25.0 	88.6 	15,138	140	4,793	4,779	14	4,439	4,779	2,794	838	1,516	84	356	840	270	440	848	7,520	1,086	1,709	4,435	15.0	23.6	61.3	1,086	1,083	-	-	544	1,165	22	60	577	1,139	84	83	115	251	230	277	957	71	355	214	290	12,865	84.2
40	40522	北九州福岡			3	福岡県	大木町	14,350	14,282	68	0.5 	18.43	778.6	44.2 	44.7 	14,350	2,245	8,887	3,209	15.7 	62.0 	22.4 	6,715	1,150	4,273	1,286	17.1 	63.7 	19.2 	7,635	1,095	4,614	1,923	14.3 	60.5 	25.2 	88.0 	14,296	49	4,470	4,463	7	4,191	4,463	2,628	739	1,465	57	367	709	297	371	852	7,197	883	1,813	4,275	12.7	26.0	61.3	880	880	3	1	455	1,357	16	57	356	1,187	153	51	101	255	236	257	937	58	341	270	226	11,725	81.7
40	40544	北九州福岡			3	福岡県	広川町	20,253	20,248	5	0.0 	37.91	534.2	44.7 	45.1 	20,253	2,989	12,433	4,794	14.8 	61.5 	23.7 	9,682	1,515	6,210	1,925	15.7 	64.4 	19.9 	10,571	1,474	6,223	2,869	14.0 	58.9 	27.2 	91.6 	20,145	94	6,799	6,778	21	6,527	6,778	3,692	1,164	1,912	98	518	1,639	506	621	1,065	9,739	1,209	2,465	5,793	12.8	26.0	61.2	1,207	1,204	2	1	833	1,631	38	57	590	1,530	155	76	156	411	294	350	1,254	110	472	300	272	18,889	93.3
40	40601	北九州福岡			3	福岡県	香春町	11,685	12,369	-684	-5.5 	44.56	262.2	50.2 	55.1 	11,685	1,368	6,602	3,715	11.7 	56.5 	31.8 	5,334	703	3,171	1,460	13.2 	59.4 	27.4 	6,351	665	3,431	2,255	10.5 	54.0 	35.5 	84.0 	11,640	44	4,595	4,583	12	4,639	4,583	2,743	1,093	1,095	65	490	1,230	734	691	349	4,413	135	1,133	3,138	3.1	25.7	71.2	135	131	-	41	444	648	21	33	286	686	53	32	83	171	154	153	965	53	251	197	7	10,724	91.8
40	40602	北九州福岡			3	福岡県	添田町	10,909	11,810	-901	-7.6 	132.10	82.6	51.5 	56.6 	10,909	1,214	6,016	3,679	11.1 	55.1 	33.7 	5,036	630	2,945	1,461	12.5 	58.5 	29.0 	5,873	584	3,071	2,218	9.9 	52.3 	37.8 	85.7 	10,889	20	4,215	4,193	22	4,377	4,193	2,343	955	908	89	391	1,177	737	627	434	4,257	332	901	3,010	7.8	21.2	70.9	329	287	3	7	445	449	21	20	248	660	51	21	67	181	146	180	954	56	220	185	14	9,003	82.5
40	40604	北九州福岡			3	福岡県	糸田町	9,617	10,216	-599	-5.9 	8.04	1,196.1	48.5 	52.7 	9,617	1,245	5,536	2,836	12.9 	57.6 	29.5 	4,368	623	2,682	1,063	14.3 	61.4 	24.3 	5,249	622	2,854	1,773	11.8 	54.4 	33.8 	83.2 	9,593	24	3,924	3,907	17	4,011	3,907	2,285	806	927	72	480	1,234	665	481	220	3,575	80	928	2,564	2.2	26.0	71.8	78	77	2	5	418	505	11	21	247	607	44	22	45	117	191	94	784	29	210	142	3	7,470	77.7
40	40605	北九州福岡			3	福岡県	川崎町	18,264	20,115	-1,851	-9.2 	36.12	505.6	47.9 	52.0 	18,264	2,486	10,533	5,243	13.6 	57.7 	28.7 	8,247	1,263	5,007	1,976	15.3 	60.7 	24.0 	10,017	1,223	5,526	3,267	12.2 	55.2 	32.6 	82.3 	18,193	63	7,693	7,668	25	8,001	7,668	4,220	1,482	1,567	171	1,000	2,621	1,380	835	440	6,367	162	1,669	4,493	2.6	26.4	71.0	162	157	-	6	905	758	22	26	360	1,143	66	40	73	279	276	188	1,382	45	362	231	43	16,057	87.9
40	40608	北九州福岡			3	福岡県	大任町	5,503	5,741	-238	-4.1 	14.24	386.4	48.7 	53.1 	5,503	686	3,218	1,599	12.5 	58.5 	29.1 	2,480	337	1,576	567	13.6 	63.5 	22.9 	3,023	349	1,642	1,032	11.5 	54.3 	34.1 	82.0 	5,493	10	2,083	2,075	8	2,133	2,075	1,154	381	460	49	264	575	325	230	218	1,914	66	496	1,352	3.4	25.9	70.6	66	66	-	3	252	241	10	10	105	243	36	12	23	85	82	55	435	22	116	118	-	4,641	84.3
40	40609	北九州福岡			3	福岡県	赤村	3,251	3,408	-157	-4.6 	32.03	101.5	49.6 	54.2 	3,251	386	1,889	976	11.9 	58.1 	30.0 	1,508	198	931	379	13.1 	61.7 	25.1 	1,743	188	958	597	10.8 	55.0 	34.3 	86.5 	3,248	3	1,157	1,152	5	1,188	1,152	695	248	301	27	119	251	157	151	131	1,379	205	276	897	14.9	20.0	65.1	204	204	1	1	140	135	4	9	49	218	14	11	18	76	42	30	252	17	74	83	1	2,671	82.2
40	40610	北九州福岡			3	福岡県	福智町	24,714	25,543	-829	-3.2 	42.04	587.9	47.8 	51.1 	24,714	3,302	14,552	6,860	13.4 	58.9 	27.8 	11,454	1,738	7,117	2,599	15.2 	62.1 	22.7 	13,260	1,564	7,435	4,261	11.8 	56.1 	32.1 	86.4 	24,642	71	8,998	8,942	56	8,966	8,942	5,455	1,640	2,409	211	1,195	2,257	1,208	934	746	8,849	273	2,510	6,034	3.1	28.5	68.4	269	268	4	10	1,088	1,412	25	48	521	1,344	98	82	113	395	362	296	1,934	70	424	322	32	21,438	86.7
